id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,methodology,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,mcap,referralUrl,treasury,audit_links,openSource,governanceID,github,hallmarks,parentProtocol,wrongLiquidity,staking,assetToken,oraclesByChain,pool2,stablecoins,misrepresentedTokens,language,tokensExcludedFromParent,deadUrl,deadFrom,rugged
1999,OptiFi,,-,https://www.optifi.app,OptiFi is an option DEX with portfolio margining and delta-neutral options market making vaults on Solana. The automatic options market maker (OMM) with a delta-neutral strategy allows all users to deposit USDC to generate yield while limiting delta risk by providing liquidity on OptiFi.,Solana,https://icons.llama.fi/optifi.jpg,2,,,,Options,['Solana'],optifi/index.js,OptifiLabs,[],['Pyth'],1661022636.0,,optifi,0.0,{'Solana': 0},,,,{},,,,['https://optifi.gitbook.io/optifi/security/audit-report'],,,,"[[1661817600, 'OptiFi mainnet program was closed by mistake']]",,,,,,,,True,,,True,2022-09-02,
2159,Amulet V1,solana:AMUwxPsqWSd1fbCGzWsrRKDcNoduuWMkdR38qPdit8G8,AMU,https://solana.amulet.org/,"Amulet V1 (Amulet) is a decentralized risk protection protocol (RPP) built for Rust-based ecosystems, starting with the Solana blockchain. Amulet has designed an innovative and open risk protection model which not only effectively addresses the common challenges of existing decentralized RPPs, but also creates a new paradigm shift for the whole risk protection sector. Amulet's vision is to offer Simple, Reliable Cover for everyone in Web3",Solana,https://icons.llama.fi/amulet-protocol.png,2,,,,Insurance,['Solana'],amulet-protocol/index.js,AmuletProtocol,[],[],1665048387.0,"Amulet provides solution which allows user to to earn rewards from underwriting covers with SOL derivatives token (amtSOL). Hence, the amount of SOL derivatives staked are counted as our TVL which the value are calculated based on the price get from Coingecko.",amulet-v1,0.0,{'Solana': 0},,,,{},,,,['https://files.amulet.org/public/AmuletGlobalMTRLabs.pdf'],,,,"[[1667692800, 'FTX collapse']]",parent#amulet,,,,,,,,,,,,
2574,HXRO Network,solana:HxhWkVpk5NS4Ltg5nij2G671CKXFRKPK8vy271Ub4uEK,HXRO,https://hxro.com,A core derivatives primitive built on Solana.,Solana,https://icons.llama.fi/hxro-network.png,2,,hxro,3748,Derivatives,['Solana'],hxro-network/index.js,HxroNetwork,[],"['Pyth', 'Jiritsu']",1677155712.0,,hxro-network,0.0,"{'Solana': 0, 'Solana-staking': 1267323.2303291382, 'staking': 1267323.2303291382}",,,,{},1934452.8847851914,,,['https://docs.hxro.network/hxro-token/staking-and-governance/15-9-2022-audit'],,,,,,True,1267323.2303291382,,,,,,,,,,
2575,Cypher,,-,https://app.cypher.trade,Building Disneyland for derivatives on Solana.,Solana,https://icons.llama.fi/cypher.jpg,0,,,,Derivatives,['Solana'],cypher-trade/index.js,cypher_protocol,[],['Pyth'],1677162923.0,,cypher,0.0,{'Solana': 0},,,,{},,,,,,,['chugach-foundation'],"[[1691373600, 'exploit/security incident']]",,,,,,,,,,,,,
3611,Friendzy,,-,https://friendzy.gg,Friendzy.gg is an easy-to-use platform where social media meets decentralized finance (DeFi).,Solana,https://icons.llama.fi/friendzy.jpg,0,,,,SoFi,['Solana'],friendzy-gg/index.js,Friendzygg_,[],,1696944488.0,,friendzy,0.0,{'Solana': 0},,,,{},,,,,,,,,,,,,,,,,,,,,
3971,PopFi,,-,https://www.popfi.io,"PopFi is a decentralized trading platform built on the Solana blockchain, specializing in perpetual futures and binary options. Leveraging the Pyth Oracle, PopFi provides accurate and reliable pricing, ensuring high levels of capital efficiency. The platform is distinguished by its use of synthetic leverages, allowing users to engage in trades with up to 200x leverage.",Solana,https://icons.llama.fi/popfi.jpg,2,,,,Derivatives,['Solana'],popfi/index.js,PopFi_io,[],['Pyth'],1703850808.0,,popfi,0.0,{'Solana': 0},,,,{},,,pop-fi.js,['https://github.com/DefiLlama/DefiLlama-Adapters/files/13788327/PEN-PDF_Popfi_Solana_Program_Audit_Final_Report_202312011501-1.pdf'],,,,,,,,,,,,,,,,,
3994,Solana Miner,,-,https://solanaminer.xyz/,"Solana Miner allows users to deposit $SOL for miner activation, with returns based on TVL and user strategy. Earnings are guided by a '6/1 strategy' and market-driven algorithms",Solana,https://icons.llama.fi/solana-miner.png,0,,,,Staking Pool,['Solana'],solana_miner/index.js,Solanaminer,[],[],1704728118.0,"Solana Miner is designed to provide a user-friendly mining experience, minimizing technical barriers and facilitating newcomers. Our product focuses not only on building a community but also on delivering passive income for investors. See more: https://solanaminer.xyz",solana-miner,0.0,{'Solana': 0},,,,{},,,,,,,,"[[1704834000, 'Rug Pull']]",,,,,,,,,,,True,1704834000,True
4022,Pyth Network,solana:HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,https://pyth.network/,"Secure your smart contracts with reliable, low-latency market data from institutional sources. Build apps with high-fidelity oracle feeds designed for mission-critical systems.",Solana,https://icons.llama.fi/pyth-network.jpg,0,,pyth-network,28177,Oracle,['Solana'],pyth/index.js,PythNetwork,[],[],,,pyth-network,0.0,"{'Solana': 0, 'Solana-staking': 435839842.2100128, 'staking': 435839842.2100128}",,,,{},1412421262.490497,,,,,,['pyth-network'],,,,435839842.2100128,,,,,,,,,,
4324,Armada Staking,,-,https://armadafi.so,Armada staking is an open sourced protocol that allows Solana projects to add staking to their tokenomics with minimal effort. It is part of a suite of tooling that allows projects to focus on their core product instead of building token mechanisms.,Solana,https://icons.llama.fi/armada-staking.jpg,0,,,,Farm,['Solana'],armada-staking/index.js,ArmadaFi,[],[],1710856979.0,,armada-staking,0.0,"{'Solana': 0, 'Solana-staking': 164822487.29101387, 'staking': 164822487.29101387}",,,,{},,,,,,,['mithraiclabs'],,,,164822487.29101387,,,,,,,,,,
4837,Step Finance,solana:StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,STEP,https://step.finance/,"STEP tokens staked in Step Finance, which tracks wallet positions and enables on-chain actions like staking, sending, swapping, and compounding",Solana,https://icons.llama.fi/step-finance.png,0,,step-finance,9443,Services,['Solana'],step-finance/index.js,StepFinance_,[],[],1719987997.0,,step-finance,0.0,"{'Solana': 0, 'Solana-staking': 10498455.603900006, 'staking': 10498455.603900006}",,,,{},23095593.33301757,,,,,,,,,,10498455.603900006,,,,,,,,,,
5039,TAOlie,2zE5rJ2ctXMz9hVbk1AvJa78X7mh3kuR728SNzGXTEeu,TAOlie,https://taolie.ai/,"TAOlie is a leading DePIN player on the Solana ecosystem, offering One-Click Bittensor Mining and a Decentralized Compute Marketplace Utility. Committed to democratizing access to decentralized compute power, TAOlie enables incentivized machine learning for everyone through effortless 1-click deployment from our platform",Solana,https://icons.llama.fi/taolie.png,2,,taolie-coin,,Services,['Solana'],taoline/index.js,TAOlie_SOL,[],[],1724519313.0,,taolie,0.0,"{'Solana': 0, 'Solana-staking': 0.40676638000000004, 'staking': 0.40676638000000004}",,,,{},0.0,,,['https://www.cyberscope.io/audits/taoliedepin'],,,,,,,0.40676638000000004,,,,,,,,,,
